hsa-miR-7111-5p,1448,0.123877149
hsa-miR-4723-5p,1448,0.123877149
hsa-miR-142-5p,1442,0.123363846
hsa-miR-4793-3p,1441,0.123278296
hsa-miR-6851-5p,1435,0.122764993
hsa-miR-383-3p,1434,0.122679442
hsa-miR-423-3p,1429,0.12225169
hsa-miR-650,1423,0.121738387
hsa-miR-6727-3p,1422,0.121652836
hsa-miR-607,1420,0.121481735
hsa-miR-520a-3p,1420,0.121481735
hsa-miR-3612,1420,0.121481735
hsa-miR-6504-3p,1413,0.120882881
hsa-miR-548d-3p,1405,0.120198477
hsa-miR-520b,1403,0.120027376
hsa-miR-4722-3p,1401,0.119856275
hsa-miR-6792-3p,1400,0.119770725
hsa-miR-4691-5p,1399,0.119685174
hsa-miR-767-5p,1398,0.119599624
hsa-miR-548h-3p,1396,0.119428523
hsa-miR-548z,1396,0.119428523
hsa-miR-548ac,1396,0.119428523
hsa-miR-548bb-3p,1396,0.119428523
hsa-miR-5196-5p,1393,0.119171871
hsa-miR-4747-5p,1393,0.119171871
hsa-miR-887-5p,1393,0.119171871
hsa-miR-4537,1388,0.118744118
hsa-miR-1247-3p,1388,0.118744118
hsa-miR-423-5p,1387,0.118658568
hsa-miR-1260b,1386,0.118573017
hsa-miR-223-5p,1371,0.11728976
hsa-miR-6506-5p,1370,0.117204209
hsa-miR-3609,1370,0.117204209
hsa-miR-548ah-5p,1367,0.116947558
hsa-miR-106a-3p,1365,0.116776456
hsa-miR-495-3p,1362,0.116519805
hsa-miR-7151-3p,1361,0.116434254
hsa-miR-450a-1-3p,1347,0.115236547
hsa-miR-4731-5p,1346,0.115150997
hsa-let-7i-5p,1338,0.114466593
hsa-miR-504-3p,1338,0.114466593
hsa-miR-5095,1338,0.114466593
hsa-miR-511-3p,1337,0.114381042
hsa-miR-548am-3p,1335,0.114209941
hsa-miR-548ah-3p,1335,0.114209941
hsa-miR-608,1333,0.11403884
hsa-miR-548aj-5p,1331,0.113867739
hsa-miR-520e,1331,0.113867739
hsa-miR-548x-5p,1331,0.113867739
hsa-miR-548g-5p,1331,0.113867739
hsa-miR-4739,1327,0.113525537
hsa-miR-182-5p,1327,0.113525537
hsa-miR-4635,1326,0.113439986
hsa-miR-96-5p,1326,0.113439986
hsa-miR-548j-3p,1325,0.113354436
hsa-miR-152-3p,1325,0.113354436
hsa-miR-6845-3p,1325,0.113354436
hsa-miR-548aj-3p,1324,0.113268885
hsa-miR-548x-3p,1324,0.113268885
hsa-miR-548ae-3p,1324,0.113268885
hsa-miR-548aq-3p,1324,0.113268885
hsa-miR-6513-5p,1324,0.113268885
hsa-miR-520d-3p,1323,0.113183335
hsa-miR-4789-5p,1320,0.112926683
hsa-miR-30a-3p,1318,0.112755582
hsa-miR-6856-5p,1316,0.112584481
hsa-miR-7-2-3p,1315,0.112498931
hsa-miR-1207-5p,1315,0.112498931
hsa-miR-6758-5p,1312,0.112242279
hsa-miR-421,1312,0.112242279
hsa-miR-4282,1312,0.112242279
hsa-miR-302e,1310,0.112071178
hsa-miR-877-5p,1310,0.112071178
hsa-miR-625-5p,1307,0.111814526
hsa-miR-3672,1304,0.111557875
hsa-miR-4779,1302,0.111386774
hsa-miR-6791-3p,1300,0.111215673
hsa-miR-6829-3p,1300,0.111215673
hsa-miR-4756-5p,1298,0.111044572
hsa-miR-1321,1298,0.111044572
hsa-miR-5589-5p,1297,0.110959021
hsa-miR-1249-5p,1296,0.110873471
hsa-miR-6797-5p,1296,0.110873471
hsa-miR-6832-3p,1285,0.109932415
hsa-miR-6864-3p,1281,0.109590213
hsa-miR-4789-3p,1280,0.109504663
hsa-miR-214-5p,1277,0.109248011
hsa-miR-339-5p,1277,0.109248011
hsa-miR-616-5p,1276,0.10916246
hsa-miR-491-5p,1274,0.108991359
hsa-miR-1250-3p,1273,0.108905809
hsa-miR-6832-5p,1271,0.108734708
hsa-miR-4651,1270,0.108649157
hsa-miR-646,1269,0.108563607
hsa-miR-548f-5p,1262,0.107964753
hsa-miR-410-3p,1261,0.107879203
hsa-miR-216a-3p,1260,0.107793652
hsa-miR-3681-3p,1260,0.107793652
hsa-miR-6809-3p,1260,0.107793652
hsa-miR-4524a-3p,1258,0.107622551
hsa-miR-342-3p,1254,0.107280349
hsa-miR-1252-3p,1253,0.107194799
hsa-miR-34b-3p,1253,0.107194799
hsa-miR-4685-3p,1252,0.107109248
hsa-miR-4287,1252,0.107109248
hsa-miR-873-5p,1249,0.106852596
hsa-miR-5693,1247,0.106681495
hsa-miR-543,1244,0.106424844
hsa-miR-3924,1239,0.105997091
hsa-miR-3122,1238,0.105911541
hsa-miR-6760-5p,1237,0.10582599
hsa-miR-99a-5p,1237,0.10582599
hsa-miR-6875-3p,1237,0.10582599
hsa-miR-4753-3p,1236,0.10574044
hsa-miR-374b-5p,1234,0.105569339
hsa-miR-148a-3p,1232,0.105398238
hsa-miR-1226-3p,1231,0.105312687
hsa-miR-143-5p,1231,0.105312687
hsa-miR-4695-5p,1229,0.105141586
hsa-miR-4533,1226,0.104884935
hsa-miR-3671,1222,0.104542732
hsa-miR-4447,1221,0.104457182
hsa-miR-4472,1221,0.104457182
hsa-miR-326,1221,0.104457182
hsa-miR-544a,1220,0.104371631
hsa-miR-4763-3p,1220,0.104371631
hsa-miR-371b-5p,1220,0.104371631
hsa-miR-6756-5p,1217,0.10411498
hsa-miR-6766-5p,1217,0.10411498
hsa-miR-373-5p,1216,0.104029429
hsa-miR-3913-5p,1215,0.103943879
hsa-miR-4644,1214,0.103858328
hsa-miR-92a-2-5p,1213,0.103772778
hsa-miR-4684-5p,1212,0.103687227
hsa-miR-6778-5p,1211,0.103601677
hsa-miR-5590-3p,1207,0.103259475
hsa-miR-4638-5p,1205,0.103088374
hsa-miR-6859-5p,1203,0.102917273
hsa-miR-4698,1203,0.102917273
hsa-miR-3125,1203,0.102917273
hsa-miR-3916,1203,0.102917273
hsa-miR-526b-5p,1202,0.102831722
hsa-miR-342-5p,1199,0.102575071
hsa-miR-153-5p,1199,0.102575071
hsa-miR-93-3p,1198,0.10248952
hsa-miR-515-5p,1197,0.10240397
hsa-miR-4500,1197,0.10240397
hsa-miR-363-3p,1197,0.10240397
hsa-miR-4458,1197,0.10240397
hsa-miR-524-5p,1197,0.10240397
hsa-miR-627-3p,1193,0.102061767
hsa-miR-4271,1193,0.102061767
hsa-miR-6878-5p,1189,0.101719565
hsa-miR-5787,1188,0.101634015
hsa-miR-369-3p,1186,0.101462914
hsa-miR-532-3p,1184,0.101291813
hsa-miR-371a-5p,1182,0.101120712
hsa-miR-4755-3p,1181,0.101035161
hsa-miR-567,1181,0.101035161
hsa-miR-766-5p,1179,0.10086406
hsa-miR-4725-3p,1178,0.10077851
hsa-miR-6780b-5p,1178,0.10077851
hsa-miR-1305,1177,0.100692959
hsa-miR-4505,1173,0.100350757
hsa-miR-196b-5p,1173,0.100350757
hsa-miR-4306,1173,0.100350757
hsa-miR-942-5p,1170,0.100094106
hsa-miR-494-3p,1169,0.100008555
hsa-miR-4469,1169,0.100008555
hsa-miR-297,1167,0.099837454
hsa-miR-1468-3p,1167,0.099837454
hsa-miR-1224-3p,1166,0.099751903
hsa-miR-1233-5p,1165,0.099666353
hsa-miR-513a-5p,1164,0.099580802
hsa-miR-519e-5p,1163,0.099495252
hsa-miR-6742-3p,1163,0.099495252
hsa-miR-558,1163,0.099495252
hsa-miR-330-5p,1162,0.099409701
hsa-miR-4665-5p,1162,0.099409701
hsa-miR-4468,1160,0.0992386
hsa-miR-367-3p,1159,0.09915305
hsa-miR-3662,1159,0.09915305
hsa-miR-1307-3p,1158,0.099067499
hsa-miR-1273f,1157,0.098981949
hsa-miR-452-5p,1153,0.098639747
hsa-miR-544b,1149,0.098297545
hsa-miR-3658,1149,0.098297545
hsa-miR-6739-5p,1148,0.098211994
hsa-miR-140-5p,1144,0.097869792
hsa-miR-5196-3p,1143,0.097784242
hsa-miR-210-3p,1142,0.097698691
hsa-miR-3665,1141,0.097613141
hsa-miR-5580-3p,1141,0.097613141
hsa-miR-548n,1141,0.097613141
hsa-miR-3153,1140,0.09752759
hsa-miR-6733-5p,1140,0.09752759
hsa-miR-7113-3p,1139,0.09744204
hsa-miR-5096,1139,0.09744204
hsa-miR-450b-5p,1138,0.097356489
hsa-miR-372-5p,1133,0.096928736
hsa-miR-4438,1129,0.096586534
hsa-miR-663a,1123,0.096073231
hsa-miR-6873-5p,1123,0.096073231
hsa-miR-1236-3p,1122,0.095987681
hsa-miR-3978,1122,0.095987681
hsa-miR-199a-3p,1122,0.095987681
hsa-miR-3926,1121,0.09590213
hsa-miR-3175,1121,0.09590213
hsa-miR-17-3p,1119,0.095731029
hsa-miR-612,1118,0.095645479
hsa-miR-744-3p,1118,0.095645479
hsa-miR-4324,1118,0.095645479
hsa-miR-6790-3p,1117,0.095559928
hsa-miR-6821-3p,1116,0.095474378
hsa-miR-3202,1116,0.095474378
hsa-miR-670-3p,1115,0.095388827
hsa-miR-219b-3p,1115,0.095388827
hsa-miR-133a-3p,1113,0.095217726
hsa-miR-1275,1112,0.095132176
hsa-miR-4516,1110,0.094961075
hsa-miR-548aw,1108,0.094789973
hsa-miR-302a-5p,1107,0.094704423
hsa-miR-4786-5p,1107,0.094704423
hsa-miR-141-3p,1103,0.094362221
hsa-miR-671-5p,1101,0.09419112
hsa-miR-1285-3p,1101,0.09419112
hsa-miR-5089-5p,1101,0.09419112
hsa-miR-4428,1099,0.094020019
hsa-miR-193b-5p,1097,0.093848918
hsa-miR-449a,1096,0.093763367
hsa-miR-1229-3p,1096,0.093763367
hsa-miR-6747-5p,1094,0.093592266
hsa-miR-4778-3p,1090,0.093250064
hsa-miR-5688,1090,0.093250064
hsa-miR-6818-5p,1090,0.093250064
hsa-miR-4796-3p,1089,0.093164514
hsa-miR-3973,1089,0.093164514
hsa-miR-202-3p,1089,0.093164514
hsa-miR-6894-5p,1088,0.093078963
hsa-miR-302f,1087,0.092993413
hsa-miR-8055,1085,0.092822312
hsa-miR-138-5p,1085,0.092822312
hsa-miR-6887-3p,1085,0.092822312
hsa-miR-5010-3p,1084,0.092736761
hsa-miR-4446-5p,1084,0.092736761
hsa-miR-216a-5p,1080,0.092394559
hsa-miR-4793-5p,1080,0.092394559
hsa-miR-5582-3p,1078,0.092223458
hsa-miR-1303,1076,0.092052357
hsa-miR-588,1075,0.091966806
hsa-miR-513a-3p,1073,0.091795705
hsa-miR-6752-5p,1071,0.091624604
hsa-miR-5010-5p,1071,0.091624604
hsa-miR-6811-3p,1069,0.091453503
hsa-miR-4525,1069,0.091453503
hsa-miR-3150b-3p,1069,0.091453503
hsa-miR-4784,1069,0.091453503
hsa-miR-1253,1068,0.091367953
hsa-miR-5703,1067,0.091282402
hsa-miR-4434,1067,0.091282402
hsa-miR-6771-3p,1067,0.091282402
hsa-miR-136-5p,1067,0.091282402
hsa-miR-25-5p,1066,0.091196852
hsa-miR-6741-3p,1065,0.091111301
hsa-miR-7110-5p,1065,0.091111301
hsa-miR-6842-5p,1065,0.091111301
hsa-miR-3190-5p,1065,0.091111301
hsa-miR-212-3p,1059,0.090597998
hsa-miR-30e-3p,1058,0.090512448
hsa-miR-191-5p,1056,0.090341347
hsa-miR-505-3p,1054,0.090170246
hsa-miR-507,1052,0.089999144
hsa-miR-557,1052,0.089999144
hsa-miR-3606-3p,1052,0.089999144
hsa-miR-6124,1049,0.089742493
hsa-miR-4795-5p,1048,0.089656942
hsa-miR-6770-5p,1048,0.089656942
hsa-miR-5692a,1047,0.089571392
hsa-miR-769-3p,1046,0.089485841
hsa-miR-224-5p,1045,0.089400291
hsa-miR-3934-5p,1044,0.08931474
hsa-miR-7111-3p,1041,0.089058089
hsa-miR-559,1041,0.089058089
hsa-miR-6514-3p,1040,0.088972538
hsa-miR-6736-3p,1040,0.088972538
hsa-miR-6746-5p,1040,0.088972538
hsa-miR-3133,1040,0.088972538
hsa-miR-126-3p,1037,0.088715887
hsa-miR-651-3p,1036,0.088630336
hsa-miR-513c-3p,1035,0.088544786
hsa-miR-3160-3p,1034,0.088459235
hsa-miR-1200,1034,0.088459235
hsa-miR-4701-5p,1034,0.088459235
hsa-miR-133b,1034,0.088459235
hsa-miR-6721-5p,1033,0.088373685
hsa-miR-6891-5p,1033,0.088373685
hsa-miR-3173-3p,1033,0.088373685
hsa-miR-4487,1032,0.088288134
hsa-miR-4455,1031,0.088202584
hsa-miR-759,1030,0.088117033
hsa-miR-4435,1028,0.087945932
hsa-miR-764,1028,0.087945932
hsa-miR-3187-3p,1028,0.087945932
hsa-miR-769-5p,1027,0.087860382
hsa-miR-548i,1026,0.087774831
hsa-miR-3192-5p,1026,0.087774831
hsa-miR-338-3p,1025,0.087689281
hsa-miR-193a-3p,1024,0.08760373
hsa-miR-518a-5p,1023,0.087518179
hsa-miR-6087,1022,0.087432629
hsa-miR-3653-3p,1022,0.087432629
hsa-miR-365a-3p,1022,0.087432629
hsa-miR-3065-5p,1021,0.087347078
hsa-miR-2113,1021,0.087347078
hsa-miR-6860,1020,0.087261528
hsa-miR-3187-5p,1019,0.087175977
hsa-miR-5189-5p,1019,0.087175977
hsa-miR-6734-3p,1019,0.087175977
hsa-miR-5006-3p,1018,0.087090427
hsa-miR-451b,1018,0.087090427
hsa-miR-2276-3p,1018,0.087090427
hsa-miR-4755-5p,1018,0.087090427
hsa-miR-5692c,1018,0.087090427
hsa-miR-5692b,1018,0.087090427
hsa-miR-4328,1018,0.087090427
hsa-miR-593-3p,1017,0.087004876
hsa-miR-3124-3p,1015,0.086833775
hsa-miR-548d-5p,1015,0.086833775
hsa-miR-4524a-5p,1015,0.086833775
hsa-miR-4524b-3p,1015,0.086833775
hsa-miR-4524b-5p,1015,0.086833775
hsa-miR-4667-3p,1012,0.086577124
hsa-miR-548t-5p,1011,0.086491573
hsa-miR-3680-3p,1011,0.086491573
hsa-miR-548az-5p,1011,0.086491573
hsa-miR-146b-5p,1010,0.086406023
hsa-miR-6852-5p,1010,0.086406023
hsa-miR-6771-5p,1007,0.086149371
hsa-miR-6769b-3p,1006,0.086063821
hsa-miR-3183,1006,0.086063821
hsa-miR-4723-3p,1006,0.086063821
hsa-miR-5571-5p,1005,0.08597827
hsa-miR-6842-3p,1005,0.08597827
hsa-miR-3163,1004,0.08589272
hsa-miR-147a,1003,0.085807169
hsa-miR-548a-5p,1001,0.085636068
hsa-miR-346,999,0.085464967
hsa-miR-203b-3p,999,0.085464967
hsa-miR-548am-5p,998,0.085379417
hsa-miR-548ae-5p,998,0.085379417
hsa-miR-548au-5p,998,0.085379417
hsa-miR-548w,998,0.085379417
hsa-miR-548o-5p,998,0.085379417
hsa-miR-548ap-5p,998,0.085379417
hsa-miR-548bb-5p,998,0.085379417
hsa-miR-548ad-5p,998,0.085379417
hsa-miR-548c-5p,998,0.085379417
hsa-miR-135a-5p,998,0.085379417
hsa-miR-548ar-5p,998,0.085379417
hsa-miR-548ak,998,0.085379417
hsa-miR-548ab,998,0.085379417
hsa-miR-216b-5p,998,0.085379417
hsa-miR-548as-5p,998,0.085379417
hsa-miR-548b-5p,998,0.085379417
hsa-miR-548h-5p,998,0.085379417
hsa-miR-548ay-5p,998,0.085379417
hsa-miR-548aq-5p,998,0.085379417
hsa-miR-548y,998,0.085379417
hsa-miR-548j-5p,998,0.085379417
hsa-miR-19b-1-5p,997,0.085293866
hsa-miR-483-3p,997,0.085293866
hsa-miR-1909-3p,996,0.085208316
hsa-miR-4302,996,0.085208316
hsa-miR-539-5p,996,0.085208316
hsa-miR-6745,995,0.085122765
hsa-miR-6722-3p,995,0.085122765
hsa-miR-5186,995,0.085122765
hsa-miR-542-3p,994,0.085037214
hsa-miR-363-5p,992,0.084866113
hsa-miR-382-5p,992,0.084866113
hsa-miR-7109-5p,989,0.084609462
hsa-miR-579-3p,987,0.084438361
hsa-miR-527,985,0.08426726
hsa-miR-6847-3p,985,0.08426726
hsa-miR-4433b-3p,985,0.08426726
hsa-miR-512-3p,985,0.08426726
hsa-miR-4311,984,0.084181709
hsa-miR-505-5p,983,0.084096159
hsa-miR-6500-3p,982,0.084010608
hsa-miR-92a-1-5p,982,0.084010608
hsa-miR-432-5p,982,0.084010608
hsa-miR-1297,982,0.084010608
hsa-miR-4294,981,0.083925058
hsa-miR-519d-5p,981,0.083925058
hsa-miR-6787-3p,981,0.083925058
hsa-miR-939-5p,980,0.083839507
hsa-miR-623,976,0.083497305
hsa-miR-18b-5p,975,0.083411755
hsa-miR-520d-5p,975,0.083411755
hsa-miR-486-3p,974,0.083326204
hsa-miR-935,973,0.083240654
hsa-miR-23a-5p,972,0.083155103
hsa-miR-1343-3p,972,0.083155103
hsa-miR-6783-3p,972,0.083155103
hsa-miR-4659a-3p,971,0.083069553
hsa-miR-4659b-3p,971,0.083069553
hsa-miR-135b-5p,969,0.082898452
hsa-miR-1296-5p,969,0.082898452
hsa-miR-4736,968,0.082812901
hsa-miR-4465,968,0.082812901
hsa-miR-3614-5p,968,0.082812901
hsa-miR-6826-3p,967,0.082727351
hsa-miR-223-3p,967,0.082727351
